year_month;uf;product;unit;volume;created_at
'2017ABR;ALAGOAS;ÓLEO DIESEL S-500;m3;13242,52632;2023-10-20 14:46:16.368086'
'2017MAI;ALAGOAS;ÓLEO DIESEL S-500;m3;14414,95615;2023-10-20 14:46:16.368086'
'2017JUN;ALAGOAS;ÓLEO DIESEL S-500;m3;12512,38597;2023-10-20 14:46:16.368086'
'2017JUL;ALAGOAS;ÓLEO DIESEL S-500;m3;12415,49123;2023-10-20 14:46:16.368086'
'2017AGO;ALAGOAS;ÓLEO DIESEL S-500;m3;14079,74123;2023-10-20 14:46:16.368086'
'2017SET;ALAGOAS;ÓLEO DIESEL S-500;m3;14211,28835;2023-10-20 14:46:16.368086'
'2017OUT;ALAGOAS;ÓLEO DIESEL S-500;m3;16591,60835;2023-10-20 14:46:16.368086'
'2017NOV;ALAGOAS;ÓLEO DIESEL S-500;m3;17385,97118;2023-10-20 14:46:16.368086'
'2017DEZ;ALAGOAS;ÓLEO DIESEL S-500;m3;18121,43235;2023-10-20 14:46:16.368086'
'2017JAN;SERGIPE;ÓLEO DIESEL S-500;m3;13472,14288;2023-10-20 14:46:16.368086'
'2017FEV;SERGIPE;ÓLEO DIESEL S-500;m3;12020,3543;2023-10-20 14:46:16.368086'
'2017MAR;SERGIPE;ÓLEO DIESEL S-500;m3;13446,48483;2023-10-20 14:46:16.368086'
'2017ABR;SERGIPE;ÓLEO DIESEL S-500;m3;12397,54288;2023-10-20 14:46:16.368086'
'2017MAI;SERGIPE;ÓLEO DIESEL S-500;m3;13764,58383;2023-10-20 14:46:16.368086'
'2017JUN;SERGIPE;ÓLEO DIESEL S-500;m3;12073,52478;2023-10-20 14:46:16.368086'
'2017JUL;SERGIPE;ÓLEO DIESEL S-500;m3;10957,91335;2023-10-20 14:46:16.368086'
'2017AGO;SERGIPE;ÓLEO DIESEL S-500;m3;12475,83135;2023-10-20 14:46:16.368086'
'2017SET;SERGIPE;ÓLEO DIESEL S-500;m3;11436,2181;2023-10-20 14:46:16.368086'
'2017OUT;SERGIPE;ÓLEO DIESEL S-500;m3;12440,0441;2023-10-20 14:46:16.368086'
'2017NOV;SERGIPE;ÓLEO DIESEL S-500;m3;13670,34205;2023-10-20 14:46:16.368086'
'2017DEZ;SERGIPE;ÓLEO DIESEL S-500;m3;12950,1791;2023-10-20 14:46:16.368086'
'2017JAN;BAHIA;ÓLEO DIESEL S-500;m3;144556,1341;2023-10-20 14:46:16.368086'
'2017FEV;BAHIA;ÓLEO DIESEL S-500;m3;131981,1265;2023-10-20 14:46:16.368086'
'2017MAR;BAHIA;ÓLEO DIESEL S-500;m3;167034,8943;2023-10-20 14:46:16.368086'
'2017ABR;BAHIA;ÓLEO DIESEL S-500;m3;155804,2591;2023-10-20 14:46:16.368086'
'2017MAI;BAHIA;ÓLEO DIESEL S-500;m3;161859,6023;2023-10-20 14:46:16.368086'
'2017JUN;BAHIA;ÓLEO DIESEL S-500;m3;153767,7946;2023-10-20 14:46:16.368086'
'2017JUL;BAHIA;ÓLEO DIESEL S-500;m3;157867,5672;2023-10-20 14:46:16.368086'
'2017AGO;BAHIA;ÓLEO DIESEL S-500;m3;166560,3452;2023-10-20 14:46:16.368086'
'2017SET;BAHIA;ÓLEO DIESEL S-500;m3;160526,2125;2023-10-20 14:46:16.368086'
'2017OUT;BAHIA;ÓLEO DIESEL S-500;m3;167179,1615;2023-10-20 14:46:16.368086'
'2017NOV;BAHIA;ÓLEO DIESEL S-500;m3;159233,9117;2023-10-20 14:46:16.368086'
'2017DEZ;BAHIA;ÓLEO DIESEL S-500;m3;144856,8485;2023-10-20 14:46:16.368086'
'2017JAN;MINAS GERAIS;ÓLEO DIESEL S-500;m3;355793,7657;2023-10-20 14:46:16.368086'
'2017FEV;MINAS GERAIS;ÓLEO DIESEL S-500;m3;353382,3142;2023-10-20 14:46:16.368086'
'2017MAR;MINAS GERAIS;ÓLEO DIESEL S-500;m3;428865,385;2023-10-20 14:46:16.368086'
'2017ABR;MINAS GERAIS;ÓLEO DIESEL S-500;m3;367761,5477;2023-10-20 14:46:16.368086'
'2017MAI;MINAS GERAIS;ÓLEO DIESEL S-500;m3;409852,083;2023-10-20 14:46:16.368086'
'2017JUN;MINAS GERAIS;ÓLEO DIESEL S-500;m3;416800,0553;2023-10-20 14:46:16.368086'
'2017JUL;MINAS GERAIS;ÓLEO DIESEL S-500;m3;418563,4049;2023-10-20 14:46:16.368086'
'2017AGO;MINAS GERAIS;ÓLEO DIESEL S-500;m3;435941,3279;2023-10-20 14:46:16.368086'
'2017SET;MINAS GERAIS;ÓLEO DIESEL S-500;m3;424921,5664;2023-10-20 14:46:16.368086'
'2017OUT;MINAS GERAIS;ÓLEO DIESEL S-500;m3;428249,7764;2023-10-20 14:46:16.368086'
'2017NOV;MINAS GERAIS;ÓLEO DIESEL S-500;m3;402587,3127;2023-10-20 14:46:16.368086'
'2017DEZ;MINAS GERAIS;ÓLEO DIESEL S-500;m3;360507,2294;2023-10-20 14:46:16.368086'
'2017JAN;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;47888,08337;2023-10-20 14:46:16.368086'
'2017FEV;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;39962,1885;2023-10-20 14:46:16.368086'
'2017MAR;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;51268,69045;2023-10-20 14:46:16.368086'
'2017ABR;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;44345,02637;2023-10-20 14:46:16.368086'
'2017MAI;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;49243,25445;2023-10-20 14:46:16.368086'
'2017JUN;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;48389,31554;2023-10-20 14:46:16.368086'
'2017JUL;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;44006,00641;2023-10-20 14:46:16.368086'
'2017AGO;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;51379,49441;2023-10-20 14:46:16.368086'
'2017SET;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;47801,36683;2023-10-20 14:46:16.368086'
'2017OUT;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;49749,27983;2023-10-20 14:46:16.368086'
'2017NOV;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;47527,80292;2023-10-20 14:46:16.368086'
'2017DEZ;ESPÍRITO SANTO;ÓLEO DIESEL S-500;m3;44654,65183;2023-10-20 14:46:16.368086'
'2017JAN;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;71515,3975;2023-10-20 14:46:16.368086'
'2017FEV;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;62598,2912;2023-10-20 14:46:16.368086'
'2017MAR;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;76945,6423;2023-10-20 14:46:16.368086'
'2017ABR;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;64260,3315;2023-10-20 14:46:16.368086'
'2017MAI;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;72855,7033;2023-10-20 14:46:16.368086'
'2017JUN;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;64912,8211;2023-10-20 14:46:16.368086'
'2017JUL;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;69635,5034;2023-10-20 14:46:16.368086'
'2017AGO;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;69953,4654;2023-10-20 14:46:16.368086'
'2017SET;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;68795,0464;2023-10-20 14:46:16.368086'
'2017OUT;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;70889,5784;2023-10-20 14:46:16.368086'
'2017NOV;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;64851,9682;2023-10-20 14:46:16.368086'
'2017DEZ;RIO DE JANEIRO;ÓLEO DIESEL S-500;m3;65155,0464;2023-10-20 14:46:16.368086'
'2017JAN;SÃO PAULO;ÓLEO DIESEL S-500;m3;446842,0101;2023-10-20 14:46:16.368086'
'2017FEV;SÃO PAULO;ÓLEO DIESEL S-500;m3;506485,7669;2023-10-20 14:46:16.368086'
'2017MAR;SÃO PAULO;ÓLEO DIESEL S-500;m3;625491,3193;2023-10-20 14:46:16.368086'
'2017ABR;SÃO PAULO;ÓLEO DIESEL S-500;m3;563402,2511;2023-10-20 14:46:16.368086'
'2017MAI;SÃO PAULO;ÓLEO DIESEL S-500;m3;653166,5103;2023-10-20 14:46:16.368086'
'2017JUN;SÃO PAULO;ÓLEO DIESEL S-500;m3;668705,2385;2023-10-20 14:46:16.368086'
'2017JUL;SÃO PAULO;ÓLEO DIESEL S-500;m3;680294,1187;2023-10-20 14:46:16.368086'
'2017AGO;SÃO PAULO;ÓLEO DIESEL S-500;m3;700036,3947;2023-10-20 14:46:16.368086'
'2017SET;SÃO PAULO;ÓLEO DIESEL S-500;m3;690004,5246;2023-10-20 14:46:16.368086'
'2017OUT;SÃO PAULO;ÓLEO DIESEL S-500;m3;670377,3816;2023-10-20 14:46:16.368086'
'2017NOV;SÃO PAULO;ÓLEO DIESEL S-500;m3;597743,5288;2023-10-20 14:46:16.368086'
'2017DEZ;SÃO PAULO;ÓLEO DIESEL S-500;m3;521410,5236;2023-10-20 14:46:16.368086'
'2017JAN;PARANÁ;ÓLEO DIESEL S-500;m3;273014,8707;2023-10-20 14:46:16.368086'
'2017FEV;PARANÁ;ÓLEO DIESEL S-500;m3;321413,4913;2023-10-20 14:46:16.368086'
'2017MAR;PARANÁ;ÓLEO DIESEL S-500;m3;359669,9161;2023-10-20 14:46:16.368086'
'2017ABR;PARANÁ;ÓLEO DIESEL S-500;m3;268891,7317;2023-10-20 14:46:16.368086'
'2017MAI;PARANÁ;ÓLEO DIESEL S-500;m3;307494,2001;2023-10-20 14:46:16.368086'
'2017JUN;PARANÁ;ÓLEO DIESEL S-500;m3;320905,9426;2023-10-20 14:46:16.368086'
'2017JUL;PARANÁ;ÓLEO DIESEL S-500;m3;360256,0569;2023-10-20 14:46:16.368086'
'2017AGO;PARANÁ;ÓLEO DIESEL S-500;m3;356383,5439;2023-10-20 14:46:16.368086'
'2017SET;PARANÁ;ÓLEO DIESEL S-500;m3;347863,9821;2023-10-20 14:46:16.368086'
'2017OUT;PARANÁ;ÓLEO DIESEL S-500;m3;322926,9191;2023-10-20 14:46:16.368086'
'2017NOV;PARANÁ;ÓLEO DIESEL S-500;m3;301991,1196;2023-10-20 14:46:16.368086'
'2017DEZ;PARANÁ;ÓLEO DIESEL S-500;m3;269820,7991;2023-10-20 14:46:16.368086'
'2017JAN;SANTA CATARINA;ÓLEO DIESEL S-500;m3;122856,075;2023-10-20 14:46:16.368086'
'2017FEV;SANTA CATARINA;ÓLEO DIESEL S-500;m3;120846,3508;2023-10-20 14:46:16.368086'
'2017MAR;SANTA CATARINA;ÓLEO DIESEL S-500;m3;151269,1075;2023-10-20 14:46:16.368086'
'2017ABR;SANTA CATARINA;ÓLEO DIESEL S-500;m3;125616,143;2023-10-20 14:46:16.368086'
'2017MAI;SANTA CATARINA;ÓLEO DIESEL S-500;m3;134552,2185;2023-10-20 14:46:16.368086'
'2017JUN;SANTA CATARINA;ÓLEO DIESEL S-500;m3;127460,255;2023-10-20 14:46:16.368086'
'2017JUL;SANTA CATARINA;ÓLEO DIESEL S-500;m3;133365,5182;2023-10-20 14:46:16.368086'
'2017AGO;SANTA CATARINA;ÓLEO DIESEL S-500;m3;139493,7022;2023-10-20 14:46:16.368086'
'2017SET;SANTA CATARINA;ÓLEO DIESEL S-500;m3;134026,0429;2023-10-20 14:46:16.368086'
'2017OUT;SANTA CATARINA;ÓLEO DIESEL S-500;m3;133373,6569;2023-10-20 14:46:16.368086'
'2017NOV;SANTA CATARINA;ÓLEO DIESEL S-500;m3;133793,0135;2023-10-20 14:46:16.368086'
'2017DEZ;SANTA CATARINA;ÓLEO DIESEL S-500;m3;118389,1739;2023-10-20 14:46:16.368086'
'2017JAN;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;183839,4344;2023-10-20 14:46:16.368086'
'2017FEV;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;181483,2685;2023-10-20 14:46:16.368086'
'2017MAR;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;298873,8215;2023-10-20 14:46:16.368086'
'2017ABR;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;242942,2784;2023-10-20 14:46:16.368086'
'2017MAI;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;208033,8665;2023-10-20 14:46:16.368086'
'2017JUN;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;203321,1986;2023-10-20 14:46:16.368086'
'2017JUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;207965,6165;2023-10-20 14:46:16.368086'
'2017AGO;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;208863,3485;2023-10-20 14:46:16.368086'
'2017SET;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;205683,5458;2023-10-20 14:46:16.368086'
'2017OUT;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;227654,9738;2023-10-20 14:46:16.368086'
'2017NOV;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;237170,9799;2023-10-20 14:46:16.368086'
'2017DEZ;RIO GRANDE DO SUL;ÓLEO DIESEL S-500;m3;184619,7688;2023-10-20 14:46:16.368086'
'2017JAN;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;60182,30321;2023-10-20 14:46:16.368086'
'2017FEV;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;75912,30377;2023-10-20 14:46:16.368086'
'2017MAR;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;77385,27025;2023-10-20 14:46:16.368086'
'2017ABR;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;55817,75221;2023-10-20 14:46:16.368086'
'2017MAI;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;60453,20925;2023-10-20 14:46:16.368086'
'2017JUN;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;69105,20329;2023-10-20 14:46:16.368086'
'2017JUL;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;85366,52473;2023-10-20 14:46:16.368086'
'2017AGO;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;79367,41073;2023-10-20 14:46:16.368086'
'2017SET;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;76974,10992;2023-10-20 14:46:16.368086'
'2017OUT;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;74559,98092;2023-10-20 14:46:16.368086'
'2017NOV;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;61542,29696;2023-10-20 14:46:16.368086'
'2017DEZ;MATO GROSSO DO SUL;ÓLEO DIESEL S-500;m3;48095,18192;2023-10-20 14:46:16.368086'
'2017JAN;MATO GROSSO;ÓLEO DIESEL S-500;m3;179747,3445;2023-10-20 14:46:16.368086'
'2017FEV;MATO GROSSO;ÓLEO DIESEL S-500;m3;205096,5072;2023-10-20 14:46:16.368086'
'2017MAR;MATO GROSSO;ÓLEO DIESEL S-500;m3;194822,0453;2023-10-20 14:46:16.368086'
'2017ABR;MATO GROSSO;ÓLEO DIESEL S-500;m3;133209,0135;2023-10-20 14:46:16.368086'
'2017MAI;MATO GROSSO;ÓLEO DIESEL S-500;m3;160788,1053;2023-10-20 14:46:16.368086'
'2017JUN;MATO GROSSO;ÓLEO DIESEL S-500;m3;194169,7991;2023-10-20 14:46:16.368086'
'2017JUL;MATO GROSSO;ÓLEO DIESEL S-500;m3;206781,9434;2023-10-20 14:46:16.368086'
'2017AGO;MATO GROSSO;ÓLEO DIESEL S-500;m3;194420,8734;2023-10-20 14:46:16.368086'
'2017SET;MATO GROSSO;ÓLEO DIESEL S-500;m3;189270,1174;2023-10-20 14:46:16.368086'
'2017OUT;MATO GROSSO;ÓLEO DIESEL S-500;m3;203344,6894;2023-10-20 14:46:16.368086'
'2017NOV;MATO GROSSO;ÓLEO DIESEL S-500;m3;175128,0962;2023-10-20 14:46:16.368086'
'2017DEZ;MATO GROSSO;ÓLEO DIESEL S-500;m3;141785,1504;2023-10-20 14:46:16.368086'
'2017JAN;GOIÁS;ÓLEO DIESEL S-500;m3;126175,1535;2023-10-20 14:46:16.368086'
'2017FEV;GOIÁS;ÓLEO DIESEL S-500;m3;146851,7204;2023-10-20 14:46:16.368086'
'2017MAR;GOIÁS;ÓLEO DIESEL S-500;m3;162069,8987;2023-10-20 14:46:16.368086'
'2017ABR;GOIÁS;ÓLEO DIESEL S-500;m3;129342,1635;2023-10-20 14:46:16.368086'
'2017MAI;GOIÁS;ÓLEO DIESEL S-500;m3;155370,0157;2023-10-20 14:46:16.368086'
'2017JUN;GOIÁS;ÓLEO DIESEL S-500;m3;169228,091;2023-10-20 14:46:16.368086'
'2017JUL;GOIÁS;ÓLEO DIESEL S-500;m3;176996,6941;2023-10-20 14:46:16.368086'
'2017AGO;GOIÁS;ÓLEO DIESEL S-500;m3;179252,1931;2023-10-20 14:46:16.368086'
'2017SET;GOIÁS;ÓLEO DIESEL S-500;m3;175311,1945;2023-10-20 14:46:16.368086'
'2017OUT;GOIÁS;ÓLEO DIESEL S-500;m3;180811,1735;2023-10-20 14:46:16.368086'
'2017NOV;GOIÁS;ÓLEO DIESEL S-500;m3;156101,4497;2023-10-20 14:46:16.368086'
'2017DEZ;GOIÁS;ÓLEO DIESEL S-500;m3;121867,2045;2023-10-20 14:46:16.368086'
'2017JAN;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;13175,13425;2023-10-20 14:46:16.368086'
'2017FEV;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;12619,5774;2023-10-20 14:46:16.368086'
'2017MAR;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;15383,66301;2023-10-20 14:46:16.368086'
'2017ABR;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;13054,73425;2023-10-20 14:46:16.368086'
'2017MAI;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;14245,04301;2023-10-20 14:46:16.368086'
'2017JUN;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;13549,29178;2023-10-20 14:46:16.368086'
'2017JUL;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;12875,29863;2023-10-20 14:46:16.368086'
'2017AGO;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;14474,44663;2023-10-20 14:46:16.368086'
'2017SET;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;13562,01947;2023-10-20 14:46:16.368086'
'2017OUT;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;13908,34147;2023-10-20 14:46:16.368086'
'2017NOV;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;13100,59123;2023-10-20 14:46:16.368086'
'2017DEZ;DISTRITO FEDERAL;ÓLEO DIESEL S-500;m3;12085,68947;2023-10-20 14:46:16.368086'
'2017JAN;RONDÔNIA;ÓLEO DIESEL S-1800;m3;33;2023-10-20 14:46:16.368086'
'2017FEV;RONDÔNIA;ÓLEO DIESEL S-1800;m3;40;2023-10-20 14:46:16.368086'
'2017MAR;RONDÔNIA;ÓLEO DIESEL S-1800;m3;104;2023-10-20 14:46:16.368086'
'2017ABR;RONDÔNIA;ÓLEO DIESEL S-1800;m3;45;2023-10-20 14:46:16.368086'
'2017MAI;RONDÔNIA;ÓLEO DIESEL S-1800;m3;62;2023-10-20 14:46:16.368086'
'2017JUN;RONDÔNIA;ÓLEO DIESEL S-1800;m3;148;2023-10-20 14:46:16.368086'
'2017JUL;RONDÔNIA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017AGO;RONDÔNIA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017SET;RONDÔNIA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017OUT;RONDÔNIA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017NOV;RONDÔNIA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017DEZ;RONDÔNIA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JAN;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017FEV;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAR;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017ABR;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAI;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUN;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUL;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017AGO;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017SET;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017OUT;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017NOV;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017DEZ;ACRE;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JAN;AMAZONAS;ÓLEO DIESEL S-1800;m3;22383,354;2023-10-20 14:46:16.368086'
'2017FEV;AMAZONAS;ÓLEO DIESEL S-1800;m3;28552,455;2023-10-20 14:46:16.368086'
'2017MAR;AMAZONAS;ÓLEO DIESEL S-1800;m3;8111,411;2023-10-20 14:46:16.368086'
'2017ABR;AMAZONAS;ÓLEO DIESEL S-1800;m3;15154,03;2023-10-20 14:46:16.368086'
'2017MAI;AMAZONAS;ÓLEO DIESEL S-1800;m3;35119,034;2023-10-20 14:46:16.368086'
'2017JUN;AMAZONAS;ÓLEO DIESEL S-1800;m3;42191,883;2023-10-20 14:46:16.368086'
'2017JUL;AMAZONAS;ÓLEO DIESEL S-1800;m3;42542,314;2023-10-20 14:46:16.368086'
'2017AGO;AMAZONAS;ÓLEO DIESEL S-1800;m3;53985,517;2023-10-20 14:46:16.368086'
'2017SET;AMAZONAS;ÓLEO DIESEL S-1800;m3;61948,95;2023-10-20 14:46:16.368086'
'2017OUT;AMAZONAS;ÓLEO DIESEL S-1800;m3;39875,351;2023-10-20 14:46:16.368086'
'2017NOV;AMAZONAS;ÓLEO DIESEL S-1800;m3;38908,364;2023-10-20 14:46:16.368086'
'2017DEZ;AMAZONAS;ÓLEO DIESEL S-1800;m3;54221,529;2023-10-20 14:46:16.368086'
'2017JAN;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017FEV;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAR;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017ABR;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAI;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUN;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUL;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017AGO;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017SET;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017OUT;RORAIMA;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017NOV;RORAIMA;ÓLEO DIESEL S-1800;m3;830;2023-10-20 14:46:16.368086'
'2017DEZ;RORAIMA;ÓLEO DIESEL S-1800;m3;60;2023-10-20 14:46:16.368086'
'2017JAN;PARÁ;ÓLEO DIESEL S-1800;m3;4629,574;2023-10-20 14:46:16.368086'
'2017FEV;PARÁ;ÓLEO DIESEL S-1800;m3;32;2023-10-20 14:46:16.368086'
'2017MAR;PARÁ;ÓLEO DIESEL S-1800;m3;5;2023-10-20 14:46:16.368086'
'2017ABR;PARÁ;ÓLEO DIESEL S-1800;m3;30;2023-10-20 14:46:16.368086'
'2017MAI;PARÁ;ÓLEO DIESEL S-1800;m3;275;2023-10-20 14:46:16.368086'
'2017JUN;PARÁ;ÓLEO DIESEL S-1800;m3;64;2023-10-20 14:46:16.368086'
'2017JUL;PARÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017AGO;PARÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017SET;PARÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017OUT;PARÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017NOV;PARÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017DEZ;PARÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JAN;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017FEV;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAR;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017ABR;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAI;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUN;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUL;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017AGO;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017SET;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017OUT;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017NOV;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017DEZ;AMAPÁ;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JAN;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017FEV;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAR;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017ABR;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017MAI;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUN;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017JUL;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017AGO;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017SET;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017OUT;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
'2017NOV;TOCANTINS;ÓLEO DIESEL S-1800;m3;0;2023-10-20 14:46:16.368086'
